"week" "question" "score"
"3114" "36" "form.bp1.anc2.anc2_abnormalities" "0"
"3115" "37" "form.bp1.anc2.anc2_abnormalities" "8.45733224101858"
"3116" "38" "form.bp1.anc2.anc2_abnormalities" "11.8488458471795"
"3117" "1" "form.bp2.not_yet_vehicle" "0"
"3118" "2" "form.bp2.not_yet_vehicle" "0"
"3119" "3" "form.bp2.not_yet_vehicle" "0"
"3120" "4" "form.bp2.not_yet_vehicle" "0"
"3121" "5" "form.bp2.not_yet_vehicle" "0"
"3122" "6" "form.bp2.not_yet_vehicle" "0"
"3123" "7" "form.bp2.not_yet_vehicle" "0"
"3124" "8" "form.bp2.not_yet_vehicle" "0"
"3125" "9" "form.bp2.not_yet_vehicle" "0"
"3126" "10" "form.bp2.not_yet_vehicle" "0"
"3127" "11" "form.bp2.not_yet_vehicle" "0"
"3128" "12" "form.bp2.not_yet_vehicle" "0"
"3129" "13" "form.bp2.not_yet_vehicle" "0"
"3130" "14" "form.bp2.not_yet_vehicle" "0"
"3131" "15" "form.bp2.not_yet_vehicle" "0"
"3132" "16" "form.bp2.not_yet_vehicle" "0"
"3133" "17" "form.bp2.not_yet_vehicle" "0"
"3134" "18" "form.bp2.not_yet_vehicle" "0"
"3135" "19" "form.bp2.not_yet_vehicle" "0"
"3136" "20" "form.bp2.not_yet_vehicle" "0"
"3137" "21" "form.bp2.not_yet_vehicle" "0"
"3138" "22" "form.bp2.not_yet_vehicle" "0"
"3139" "23" "form.bp2.not_yet_vehicle" "0"
"3140" "24" "form.bp2.not_yet_vehicle" "0"
"3141" "25" "form.bp2.not_yet_vehicle" "0"
"3142" "26" "form.bp2.not_yet_vehicle" "0"
"3143" "27" "form.bp2.not_yet_vehicle" "0"
"3144" "28" "form.bp2.not_yet_vehicle" "0"
"3145" "29" "form.bp2.not_yet_vehicle" "0"
"3146" "30" "form.bp2.not_yet_vehicle" "0"
"3147" "31" "form.bp2.not_yet_vehicle" "0"
"3148" "32" "form.bp2.not_yet_vehicle" "0"
"3149" "33" "form.bp2.not_yet_vehicle" "0"
"3150" "34" "form.bp2.not_yet_vehicle" "0"
"3151" "35" "form.bp2.not_yet_vehicle" "0"
"3152" "36" "form.bp2.not_yet_vehicle" "0"
"3153" "37" "form.bp2.not_yet_vehicle" "0"
"3154" "38" "form.bp2.not_yet_vehicle" "0"
"3155" "1" "form.family_planning_group.avail_immediate" "11.8876969323129"
"3156" "2" "form.family_planning_group.avail_immediate" "0"
"3157" "3" "form.family_planning_group.avail_immediate" "0"
"3158" "4" "form.family_planning_group.avail_immediate" "39.4011934200969"
"3159" "5" "form.family_planning_group.avail_immediate" "40.2214991241206"
"3160" "6" "form.family_planning_group.avail_immediate" "27.246763636645"
"3161" "7" "form.family_planning_group.avail_immediate" "38.0181440001495"
"3162" "8" "form.family_planning_group.avail_immediate" "45.2079686420432"
"3163" "9" "form.family_planning_group.avail_immediate" "39.670863920988"
"3164" "10" "form.family_planning_group.avail_immediate" "0"
"3165" "11" "form.family_planning_group.avail_immediate" "40.3577747930753"
"3166" "12" "form.family_planning_group.avail_immediate" "0"
"3167" "13" "form.family_planning_group.avail_immediate" "49.3670805214624"
"3168" "14" "form.family_planning_group.avail_immediate" "66.4812828711206"
"3169" "15" "form.family_planning_group.avail_immediate" "54.1388896984101"
"3170" "16" "form.family_planning_group.avail_immediate" "0"
"3171" "17" "form.family_planning_group.avail_immediate" "32.3222391394232"
"3172" "18" "form.family_planning_group.avail_immediate" "42.1387668161215"
"3173" "19" "form.family_planning_group.avail_immediate" "29.6225989628597"
"3174" "20" "form.family_planning_group.avail_immediate" "34.6602592003862"
"3175" "21" "form.family_planning_group.avail_immediate" "29.3989425710542"
"3176" "22" "form.family_planning_group.avail_immediate" "23.0020263087327"
"3177" "23" "form.family_planning_group.avail_immediate" "26.3864291484199"
"3178" "24" "form.family_planning_group.avail_immediate" "21.6289013421016"
"3179" "25" "form.family_planning_group.avail_immediate" "0"
"3180" "26" "form.family_planning_group.avail_immediate" "30.1228449960712"
"3181" "27" "form.family_planning_group.avail_immediate" "39.8422933198511"
"3182" "28" "form.family_planning_group.avail_immediate" "35.6861499010948"
"3183" "29" "form.family_planning_group.avail_immediate" "0"
"3184" "30" "form.family_planning_group.avail_immediate" "0"
"3185" "31" "form.family_planning_group.avail_immediate" "38.9041756680264"
"3186" "32" "form.family_planning_group.avail_immediate" "46.7147737201178"
"3187" "33" "form.family_planning_group.avail_immediate" "38.0256180494806"
"3188" "34" "form.family_planning_group.avail_immediate" "57.5732324349451"
"3189" "35" "form.family_planning_group.avail_immediate" "42.9949633145094"
"3190" "36" "form.family_planning_group.avail_immediate" "55.8704834338196"
"3191" "37" "form.family_planning_group.avail_immediate" "51.8866265469162"
"3192" "38" "form.family_planning_group.avail_immediate" "26.5478521533227"
"3193" "1" "form.family_planning_group.immediate_appropriate" "15.6521961916175"
"3194" "2" "form.family_planning_group.immediate_appropriate" "8.70336251195187"
"3195" "3" "form.family_planning_group.immediate_appropriate" "19.009891075604"
"3196" "4" "form.family_planning_group.immediate_appropriate" "46.074566282204"
"3197" "5" "form.family_planning_group.immediate_appropriate" "50.1279612176728"
"3198" "6" "form.family_planning_group.immediate_appropriate" "37.0851375379006"
"3199" "7" "form.family_planning_group.immediate_appropriate" "39.0851347985289"
"3200" "8" "form.family_planning_group.immediate_appropriate" "50.4817020578918"
"3201" "9" "form.family_planning_group.immediate_appropriate" "51.3462935836855"
"3202" "10" "form.family_planning_group.immediate_appropriate" "36.6436222362484"
"3203" "11" "form.family_planning_group.immediate_appropriate" "44.148144087254"
"3204" "12" "form.family_planning_group.immediate_appropriate" "45.9196287383356"
"3205" "13" "form.family_planning_group.immediate_appropriate" "59.2324979130518"
"3206" "14" "form.family_planning_group.immediate_appropriate" "74.3894984362413"
"3207" "15" "form.family_planning_group.immediate_appropriate" "79.8174261507338"
"3208" "16" "form.family_planning_group.immediate_appropriate" "41.7114497622062"
"3209" "17" "form.family_planning_group.immediate_appropriate" "33.2549842904237"
"3210" "18" "form.family_planning_group.immediate_appropriate" "47.7335657108863"
"3211" "19" "form.family_planning_group.immediate_appropriate" "40.6760439904247"
"3212" "20" "form.family_planning_group.immediate_appropriate" "40.114058386165"
"3213" "21" "form.family_planning_group.immediate_appropriate" "32.6829974499522"
"3214" "22" "form.family_planning_group.immediate_appropriate" "23.4411702024532"
"3215" "23" "form.family_planning_group.immediate_appropriate" "27.8359654018751"
"3216" "24" "form.family_planning_group.immediate_appropriate" "31.6537299640568"
"3217" "25" "form.family_planning_group.immediate_appropriate" "35.8483970851538"
"3218" "26" "form.family_planning_group.immediate_appropriate" "36.0874924605938"
"3219" "27" "form.family_planning_group.immediate_appropriate" "45.578425198962"
"3220" "28" "form.family_planning_group.immediate_appropriate" "36.431921773891"
"3221" "29" "form.family_planning_group.immediate_appropriate" "39.2115836646869"
"3222" "30" "form.family_planning_group.immediate_appropriate" "33.0772174984116"
"3223" "31" "form.family_planning_group.immediate_appropriate" "43.3481954524859"
"3224" "32" "form.family_planning_group.immediate_appropriate" "52.4397320985136"
"3225" "33" "form.family_planning_group.immediate_appropriate" "43.6905268202233"
"3226" "34" "form.family_planning_group.immediate_appropriate" "67.0293725014724"
"3227" "35" "form.family_planning_group.immediate_appropriate" "47.5433399241724"
"3228" "36" "form.family_planning_group.immediate_appropriate" "62.6180244627092"
"3229" "37" "form.family_planning_group.immediate_appropriate" "59.1670899012469"
"3230" "38" "form.family_planning_group.immediate_appropriate" "25.8760512006205"
"3231" "1" "form.bp2.maternal_danger_signs" "20.0493991623355"
"3232" "2" "form.bp2.maternal_danger_signs" "23.2850483831523"
"3233" "3" "form.bp2.maternal_danger_signs" "21.7664965259635"
"3234" "4" "form.bp2.maternal_danger_signs" "73.0191056013486"
"3235" "5" "form.bp2.maternal_danger_signs" "75.728680006839"
"3236" "6" "form.bp2.maternal_danger_signs" "65.8663733777046"
"3237" "7" "form.bp2.maternal_danger_signs" "50.5707514224661"
"3238" "8" "form.bp2.maternal_danger_signs" "61.1730505200711"
"3239" "9" "form.bp2.maternal_danger_signs" "67.8097569900363"
"3240" "10" "form.bp2.maternal_danger_signs" "61.2585745356542"
"3241" "11" "form.bp2.maternal_danger_signs" "63.7193550510367"
"3242" "12" "form.bp2.maternal_danger_signs" "49.1271635999816"
"3243" "13" "form.bp2.maternal_danger_signs" "63.7695598651013"
"3244" "14" "form.bp2.maternal_danger_signs" "88.7815011193157"
"3245" "15" "form.bp2.maternal_danger_signs" "68.6252550550496"
"3246" "16" "form.bp2.maternal_danger_signs" "48.4561636909938"
"3247" "17" "form.bp2.maternal_danger_signs" "46.8984921102216"
"3248" "18" "form.bp2.maternal_danger_signs" "46.3781685528604"
"3249" "19" "form.bp2.maternal_danger_signs" "53.8621430526156"
"3250" "20" "form.bp2.maternal_danger_signs" "45.0069573520375"
"3251" "21" "form.bp2.maternal_danger_signs" "39.2949545636743"
"3252" "22" "form.bp2.maternal_danger_signs" "44.3747982669304"
"3253" "23" "form.bp2.maternal_danger_signs" "47.0991052026421"
"3254" "24" "form.bp2.maternal_danger_signs" "31.6528750427281"
"3255" "25" "form.bp2.maternal_danger_signs" "50.7407452856192"
"3256" "26" "form.bp2.maternal_danger_signs" "61.7738642943797"
"3257" "27" "form.bp2.maternal_danger_signs" "64.592606573271"
"3258" "28" "form.bp2.maternal_danger_signs" "72.328788698866"
"3259" "29" "form.bp2.maternal_danger_signs" "61.3503971762655"
"3260" "30" "form.bp2.maternal_danger_signs" "72.2687806515373"
"3261" "31" "form.bp2.maternal_danger_signs" "72.7508304989389"
"3262" "32" "form.bp2.maternal_danger_signs" "69.080024149722"
"3263" "33" "form.bp2.maternal_danger_signs" "57.973065965435"
"3264" "34" "form.bp2.maternal_danger_signs" "89.2322413602261"
"3265" "35" "form.bp2.maternal_danger_signs" "80.746617670167"
"3266" "36" "form.bp2.maternal_danger_signs" "70.7718359040232"
"3267" "37" "form.bp2.maternal_danger_signs" "77.1386738242112"
"3268" "38" "form.bp2.maternal_danger_signs" "37.2494897801379"
"3269" "1" "form.bp2.immediate_breastfeeding" "0"
"3270" "2" "form.bp2.immediate_breastfeeding" "0"
"3271" "3" "form.bp2.immediate_breastfeeding" "0"
"3272" "4" "form.bp2.immediate_breastfeeding" "0"
"3273" "5" "form.bp2.immediate_breastfeeding" "59.2370279853742"
"3274" "6" "form.bp2.immediate_breastfeeding" "0"
"3275" "7" "form.bp2.immediate_breastfeeding" "0"
"3276" "8" "form.bp2.immediate_breastfeeding" "0"
"3277" "9" "form.bp2.immediate_breastfeeding" "49.0838315728833"
"3278" "10" "form.bp2.immediate_breastfeeding" "0"
"3279" "11" "form.bp2.immediate_breastfeeding" "0"
"3280" "12" "form.bp2.immediate_breastfeeding" "0"
"3281" "13" "form.bp2.immediate_breastfeeding" "0"
"3282" "14" "form.bp2.immediate_breastfeeding" "0"
"3283" "15" "form.bp2.immediate_breastfeeding" "0"
"3284" "16" "form.bp2.immediate_breastfeeding" "0"
"3285" "17" "form.bp2.immediate_breastfeeding" "0"
"3286" "18" "form.bp2.immediate_breastfeeding" "0"
"3287" "19" "form.bp2.immediate_breastfeeding" "0"
"3288" "20" "form.bp2.immediate_breastfeeding" "0"
"3289" "21" "form.bp2.immediate_breastfeeding" "41.1232206913257"
"3290" "22" "form.bp2.immediate_breastfeeding" "0"
"3291" "23" "form.bp2.immediate_breastfeeding" "0"
"3292" "24" "form.bp2.immediate_breastfeeding" "0"
"3293" "25" "form.bp2.immediate_breastfeeding" "44.2370611529028"
"3294" "26" "form.bp2.immediate_breastfeeding" "0"
"3295" "27" "form.bp2.immediate_breastfeeding" "0"
"3296" "28" "form.bp2.immediate_breastfeeding" "63.5857842849085"
"3297" "29" "form.bp2.immediate_breastfeeding" "0"
"3298" "30" "form.bp2.immediate_breastfeeding" "62.2550978660707"
"3299" "31" "form.bp2.immediate_breastfeeding" "60.7026706592274"
"3300" "32" "form.bp2.immediate_breastfeeding" "65.1482239021989"
"3301" "33" "form.bp2.immediate_breastfeeding" "0"
"3302" "34" "form.bp2.immediate_breastfeeding" "89.2140490584994"
"3303" "35" "form.bp2.immediate_breastfeeding" "75.7124972884775"
"3304" "36" "form.bp2.immediate_breastfeeding" "74.9184491091072"
"3305" "37" "form.bp2.immediate_breastfeeding" "76.7035228890093"
"3306" "38" "form.bp2.immediate_breastfeeding" "40.7455884660802"
"3307" "1" "form.BP_complete_referral_needed" "0"
"3308" "2" "form.BP_complete_referral_needed" "0"
"3309" "3" "form.BP_complete_referral_needed" "0"
"3310" "4" "form.BP_complete_referral_needed" "0"
"3311" "5" "form.BP_complete_referral_needed" "0"
"3312" "6" "form.BP_complete_referral_needed" "0"
"3313" "7" "form.BP_complete_referral_needed" "0"
"3314" "8" "form.BP_complete_referral_needed" "0"
"3315" "9" "form.BP_complete_referral_needed" "0"
"3316" "10" "form.BP_complete_referral_needed" "0"
"3317" "11" "form.BP_complete_referral_needed" "0"
"3318" "12" "form.BP_complete_referral_needed" "0"
"3319" "13" "form.BP_complete_referral_needed" "0"
"3320" "14" "form.BP_complete_referral_needed" "0"
"3321" "15" "form.BP_complete_referral_needed" "0"
"3322" "16" "form.BP_complete_referral_needed" "0"
"3323" "17" "form.BP_complete_referral_needed" "0"
"3324" "18" "form.BP_complete_referral_needed" "0"
"3325" "19" "form.BP_complete_referral_needed" "0"
"3326" "20" "form.BP_complete_referral_needed" "0"
"3327" "21" "form.BP_complete_referral_needed" "0"
"3328" "22" "form.BP_complete_referral_needed" "0"
"3329" "23" "form.BP_complete_referral_needed" "0"
"3330" "24" "form.BP_complete_referral_needed" "0"
"3331" "25" "form.BP_complete_referral_needed" "0"
"3332" "26" "form.BP_complete_referral_needed" "0"
"3333" "27" "form.BP_complete_referral_needed" "0"
"3334" "28" "form.BP_complete_referral_needed" "0"
"3335" "29" "form.BP_complete_referral_needed" "0"
"3336" "30" "form.BP_complete_referral_needed" "0"
"3337" "31" "form.BP_complete_referral_needed" "0"
"3338" "32" "form.BP_complete_referral_needed" "0"
"3339" "33" "form.BP_complete_referral_needed" "0"
"3340" "34" "form.BP_complete_referral_needed" "0"
"3341" "35" "form.BP_complete_referral_needed" "0"
"3342" "36" "form.BP_complete_referral_needed" "0"
"3343" "37" "form.BP_complete_referral_needed" "0"
"3344" "38" "form.BP_complete_referral_needed" "0"
"3345" "1" "form.bp1.reason_no_ifa" "4.43211619590686"
"3346" "2" "form.bp1.reason_no_ifa" "0"
"3347" "3" "form.bp1.reason_no_ifa" "0"
"3348" "4" "form.bp1.reason_no_ifa" "0.670353003698358"
"3349" "5" "form.bp1.reason_no_ifa" "4.78934981033932"
"3350" "6" "form.bp1.reason_no_ifa" "0.707579155895038"
"3351" "7" "form.bp1.reason_no_ifa" "0.863859160350007"
"3352" "8" "form.bp1.reason_no_ifa" "4.21080094525404"
"3353" "9" "form.bp1.reason_no_ifa" "2.66525978350408"
"3354" "10" "form.bp1.reason_no_ifa" "0.452786651906638"
"3355" "11" "form.bp1.reason_no_ifa" "4.81626619027802"
"3356" "12" "form.bp1.reason_no_ifa" "0"
"3357" "13" "form.bp1.reason_no_ifa" "0"
"3358" "14" "form.bp1.reason_no_ifa" "3.25483689126882"
"3359" "15" "form.bp1.reason_no_ifa" "5.94567019128102"
"3360" "16" "form.bp1.reason_no_ifa" "0"
"3361" "17" "form.bp1.reason_no_ifa" "1.47674058713769"
"3362" "18" "form.bp1.reason_no_ifa" "2.00546832159386"
"3363" "19" "form.bp1.reason_no_ifa" "0"
"3364" "20" "form.bp1.reason_no_ifa" "2.30046484442823"
"3365" "21" "form.bp1.reason_no_ifa" "3.05368756722752"
"3366" "22" "form.bp1.reason_no_ifa" "2.0751508426352"
"3367" "23" "form.bp1.reason_no_ifa" "3.31278768945135"
"3368" "24" "form.bp1.reason_no_ifa" "1.10499793044188"
"3369" "25" "form.bp1.reason_no_ifa" "0.600868116034178"
"3370" "26" "form.bp1.reason_no_ifa" "0.946130582995674"
"3371" "27" "form.bp1.reason_no_ifa" "0"
"3372" "28" "form.bp1.reason_no_ifa" "0"
"3373" "29" "form.bp1.reason_no_ifa" "2.36363466578675"
"3374" "30" "form.bp1.reason_no_ifa" "0"
"3375" "31" "form.bp1.reason_no_ifa" "0.70765282681959"
"3376" "32" "form.bp1.reason_no_ifa" "2.41558743565611"
"3377" "33" "form.bp1.reason_no_ifa" "0"
"3378" "34" "form.bp1.reason_no_ifa" "6.01318711385347"
"3379" "35" "form.bp1.reason_no_ifa" "6.57055851846719"
"3380" "36" "form.bp1.reason_no_ifa" "4.4622576160184"
"3381" "37" "form.bp1.reason_no_ifa" "4.99550554136827"
"3382" "38" "form.bp1.reason_no_ifa" "11.6802571051376"
"3383" "1" "form.bp1.anc3.anc3_facility" "0"
"3384" "2" "form.bp1.anc3.anc3_facility" "0"
"3385" "3" "form.bp1.anc3.anc3_facility" "0"
"3386" "4" "form.bp1.anc3.anc3_facility" "0"
"3387" "5" "form.bp1.anc3.anc3_facility" "3.67679440072044"
"3388" "6" "form.bp1.anc3.anc3_facility" "0"
"3389" "7" "form.bp1.anc3.anc3_facility" "0"
"3390" "8" "form.bp1.anc3.anc3_facility" "0"
"3391" "9" "form.bp1.anc3.anc3_facility" "0"
"3392" "10" "form.bp1.anc3.anc3_facility" "0"
"3393" "11" "form.bp1.anc3.anc3_facility" "5.50515566313819"
"3394" "12" "form.bp1.anc3.anc3_facility" "0"
"3395" "13" "form.bp1.anc3.anc3_facility" "0"
"3396" "14" "form.bp1.anc3.anc3_facility" "8.35019889001513"
"3397" "15" "form.bp1.anc3.anc3_facility" "2.12701976801556"
"3398" "16" "form.bp1.anc3.anc3_facility" "0"
"3399" "17" "form.bp1.anc3.anc3_facility" "0"
"3400" "18" "form.bp1.anc3.anc3_facility" "0"
"3401" "19" "form.bp1.anc3.anc3_facility" "0"
"3402" "20" "form.bp1.anc3.anc3_facility" "0"
"3403" "21" "form.bp1.anc3.anc3_facility" "1.90086362283264"
"3404" "22" "form.bp1.anc3.anc3_facility" "0"
"3405" "23" "form.bp1.anc3.anc3_facility" "0"
"3406" "24" "form.bp1.anc3.anc3_facility" "0"
"3407" "25" "form.bp1.anc3.anc3_facility" "0"
"3408" "26" "form.bp1.anc3.anc3_facility" "8.77863716282173"
"3409" "27" "form.bp1.anc3.anc3_facility" "0"
"3410" "28" "form.bp1.anc3.anc3_facility" "13.6464814920547"
"3411" "29" "form.bp1.anc3.anc3_facility" "4.31481760840447"
"3412" "30" "form.bp1.anc3.anc3_facility" "0"
"3413" "31" "form.bp1.anc3.anc3_facility" "0"
"3414" "32" "form.bp1.anc3.anc3_facility" "0"
"3415" "33" "form.bp1.anc3.anc3_facility" "0"
"3416" "34" "form.bp1.anc3.anc3_facility" "9.98968328286397"
